Longitude,Latitude,Supervisor District,Police District,Analysis Neighborhood
-122.461332280056,37.74266155658304,7.0,Taraval,West of Twin Peaks
-122.46129211000152,37.73132568595012,7.0,Taraval,West of Twin Peaks
-122.46126032497482,37.74463722327029,7.0,Taraval,West of Twin Peaks
-122.46125052774894,37.72364231203344,11.0,Taraval,Oceanview/Merced/Ingleside
-122.4612423386542,37.73578171363855,7.0,Ingleside,West of Twin Peaks
-122.46124225472032,37.72183125403465,11.0,Taraval,Oceanview/Merced/Ingleside
-122.4612339715426,37.72001799221935,11.0,Taraval,Oceanview/Merced/Ingleside
-122.46123080459296,37.71823161227283,11.0,Taraval,Oceanview/Merced/Ingleside
-122.46121412511904,37.754497128849515,7.0,Park,Inner Sunset
-122.46121054867618,37.72494970021032,11.0,Taraval,Oceanview/Merced/Ingleside
-122.46120747577554,37.783087441092704,1.0,Richmond,Inner Richmond
-122.46118524867232,37.74898430231092,7.0,Taraval,West of Twin Peaks
-122.46113996784852,37.70908524861477,11.0,Taraval,Outer Mission
-122.46108954507277,37.766161080658335,7.0,Park,Golden Gate Park
-122.46107511841866,37.74006857958972,7.0,Taraval,West of Twin Peaks
-122.46106994039722,37.74089538658312,7.0,Taraval,West of Twin Peaks
-122.46106405314832,37.740293769645994,7.0,Taraval,West of Twin Peaks
-122.46106282968252,37.781160260651106,1.0,Richmond,Inner Richmond
-122.46103141595556,37.74383565475249,7.0,Taraval,West of Twin Peaks
-122.46102312487574,37.76520933540097,7.0,Park,Inner Sunset
-122.46095770616348,37.764271898398015,7.0,Park,Inner Sunset
-122.4609312697072,37.77923467876185,1.0,Richmond,Inner Richmond
-122.46084296580366,37.762627641538664,7.0,Richmond,Inner Sunset
-122.46082731597264,37.80050795545517,2.0,Central,Presidio
-122.46081551903364,37.72868093570502,7.0,Taraval,West of Twin Peaks
-122.46081161408758,37.748076921675406,7.0,Taraval,West of Twin Peaks
-122.4607963421444,37.77738032456536,1.0,Richmond,Inner Richmond
-122.46078656972026,37.72606583610994,7.0,Taraval,West of Twin Peaks
-122.46076365806016,37.727610075454194,7.0,Taraval,West of Twin Peaks
-122.4607234706525,37.72702211482743,7.0,Taraval,West of Twin Peaks
-122.46071458932956,37.73833965010418,7.0,Ingleside,West of Twin Peaks
-122.46067684290128,37.767448809535935,7.0,Richmond,Golden Gate Park
-122.46066076420144,37.77551694314013,1.0,Richmond,Inner Richmond
-122.46062382492204,37.75708151825655,7.0,Park,Inner Sunset
-122.46061290111784,37.709673492716725,11.0,Taraval,Outer Mission
-122.46057333877133,37.73043498402134,7.0,Taraval,West of Twin Peaks
-122.46055934888852,37.7319185072559,7.0,Taraval,West of Twin Peaks
-122.46055266358884,37.77403113305434,1.0,Richmond,Inner Richmond
-122.46054114817724,37.755027816947475,7.0,Park,Inner Sunset
-122.46040419972904,37.786865757109354,1.0,Richmond,Inner Richmond
-122.46033601087612,37.7350647875794,7.0,Taraval,West of Twin Peaks
-122.46031545400363,37.78825670290457,1.0,Richmond,Inner Richmond
-122.46030824616088,37.78553855410927,1.0,Richmond,Inner Richmond
-122.4602696018216,37.78500628047631,1.0,Richmond,Inner Richmond
-122.46023446371292,37.72474884706181,11.0,Taraval,Oceanview/Merced/Ingleside
-122.46023180070354,37.717443831039326,11.0,Ingleside,Oceanview/Merced/Ingleside
-122.46023066910844,37.72364738330453,11.0,Taraval,Oceanview/Merced/Ingleside
-122.4602244233328,37.72183468689616,11.0,Taraval,Oceanview/Merced/Ingleside
-122.4602226519866,37.71659284863379,11.0,Ingleside,Oceanview/Merced/Ingleside
-122.46021817597028,37.72002105804253,11.0,Taraval,Oceanview/Merced/Ingleside
-122.46021176819868,37.7454577379149,7.0,Taraval,West of Twin Peaks
-122.46020987572024,37.754629565217016,7.0,Park,Inner Sunset
-122.4602086902874,37.718230545121955,11.0,Ingleside,Oceanview/Merced/Ingleside
-122.4601566709269,37.75373760734968,7.0,Park,Inner Sunset
-122.46013720023512,37.78313648723007,1.0,Richmond,Inner Richmond
-122.46011606844392,37.74456769967058,7.0,Taraval,West of Twin Peaks
-122.46010759360802,37.77039934904093,7.0,Park,Golden Gate Park
-122.46005130160236,37.796000813322934,2.0,Richmond,Presidio
-122.46005053620192,37.74869512819189,7.0,Taraval,West of Twin Peaks
-122.46001642129866,37.76616578648529,7.0,Park,Inner Sunset
-122.46001470545932,37.73928189589446,7.0,Ingleside,West of Twin Peaks
-122.46000248443076,37.7287394363709,7.0,Taraval,West of Twin Peaks
-122.4599996593114,37.7812134768322,1.0,Richmond,Inner Richmond
-122.4599720013409,37.74775231801064,7.0,Taraval,West of Twin Peaks
-122.45995299757232,37.76525678043413,7.0,Park,Inner Sunset
-122.4599314891656,37.76634883921457,7.0,Park,Golden Gate Park
-122.45993016556032,37.72970662822119,7.0,Ingleside,West of Twin Peaks
-122.45992679148358,37.73711531893897,7.0,Ingleside,West of Twin Peaks
-122.45989897254094,37.7573204208495,7.0,Park,Inner Sunset
-122.45988755613088,37.76431883150418,7.0,Park,Inner Sunset
-122.45987740020284,37.7275868464126,7.0,Ingleside,West of Twin Peaks
-122.45986037452865,37.77928262880662,1.0,Richmond,Inner Richmond
-122.45985842853916,37.74380643239312,7.0,Taraval,West of Twin Peaks
-122.45983994994808,37.74106112316669,7.0,Taraval,West of Twin Peaks
-122.4598160753506,37.72581476415174,7.0,Ingleside,West of Twin Peaks
-122.45979037567987,37.76292593712371,7.0,Park,Inner Sunset
-122.45972482290576,37.77742986135628,1.0,Richmond,Inner Richmond
-122.45971387384114,37.73780476949457,7.0,Ingleside,West of Twin Peaks
-122.45970712706873,37.73550437532811,7.0,Ingleside,West of Twin Peaks
-122.45970121310548,37.73188581026043,7.0,Taraval,West of Twin Peaks
-122.45962571734078,37.748941670738034,7.0,Park,West of Twin Peaks
-122.4596202100022,37.75415968175373,7.0,Park,Inner Sunset
-122.45959181059024,37.73853309804647,7.0,Ingleside,West of Twin Peaks
-122.45958850145271,37.77556645899617,1.0,Richmond,Inner Richmond
-122.45957727700628,37.79948776838744,2.0,Central,Presidio
-122.4595645110904,37.75593368295067,7.0,Park,Inner Sunset
-122.4595129270632,37.72552197474661,7.0,Ingleside,West of Twin Peaks
-122.45950454265687,37.73429057117674,7.0,Taraval,West of Twin Peaks
-122.45948611950966,37.77416693305064,1.0,Richmond,Golden Gate Park
-122.45945253802422,37.789300949023,2.0,Richmond,Presidio Heights
-122.45938761649124,37.78840521728798,2.0,Richmond,Presidio Heights
-122.45932782096892,37.73901136442905,7.0,Ingleside,West of Twin Peaks
-122.4593235104773,37.78752071361771,2.0,Richmond,Presidio Heights
-122.45927952860882,37.78691386952736,2.0,Richmond,Presidio Heights
-122.45925576769903,37.786623298986115,2.0,Richmond,Presidio Heights
-122.45921280471808,37.72453317055797,11.0,Taraval,West of Twin Peaks
-122.45921114340436,37.7452713778545,7.0,Taraval,West of Twin Peaks
-122.45920999929022,37.72365245123707,11.0,Taraval,Oceanview/Merced/Ingleside
-122.45920421560416,37.721837490774405,11.0,Taraval,Oceanview/Merced/Ingleside
-122.45919843812824,37.7200241274928,11.0,Taraval,Oceanview/Merced/Ingleside
-122.45919314562728,37.73060295329061,7.0,Ingleside,West of Twin Peaks
-122.45918721496764,37.71822969642928,11.0,Taraval,Oceanview/Merced/Ingleside
-122.45917876749871,37.785681690633936,2.0,Richmond,Presidio Heights
-122.45917437674753,37.74728631866501,7.0,Taraval,West of Twin Peaks
-122.45916192158036,37.771314265599216,1.0,Park,Golden Gate Park
-122.4591337066463,37.78505887014851,2.0,Richmond,Presidio Heights
-122.45912595939852,37.7096659407093,11.0,Taraval,Outer Mission
-122.45908994642352,37.77324289689396,1.0,Richmond,Golden Gate Park
-122.4590846074888,37.72618414224091,7.0,Ingleside,West of Twin Peaks
-122.45907229101812,37.717454736093245,11.0,Taraval,Oceanview/Merced/Ingleside
-122.45906390132652,37.73364506739163,7.0,Taraval,West of Twin Peaks
-122.45906354733845,37.71660346139888,11.0,Taraval,Oceanview/Merced/Ingleside
-122.45905486243204,37.71575794000521,11.0,Taraval,Oceanview/Merced/Ingleside
-122.45904613608676,37.7149083447112,11.0,Taraval,Oceanview/Merced/Ingleside
-122.45904455449616,37.783826603385315,2.0,Richmond,Presidio Heights
-122.4590353860094,37.71405530235735,11.0,Taraval,Oceanview/Merced/Ingleside
-122.45903349979923,37.72758420705493,7.0,Ingleside,West of Twin Peaks
-122.45902443670003,37.71317204751873,11.0,Taraval,Oceanview/Merced/Ingleside
-122.45901512046194,37.71229573557886,11.0,Taraval,Oceanview/Merced/Ingleside
-122.4590054691805,37.7113873289337,11.0,Taraval,Oceanview/Merced/Ingleside
-122.45899840209344,37.783188663923646,1.0,Richmond,Inner Richmond
-122.45894847509342,37.72918625375068,7.0,Ingleside,West of Twin Peaks
-122.45894689214175,37.766255604966986,7.0,Park,Inner Sunset
-122.45890466563306,37.740535221002176,7.0,Taraval,West of Twin Peaks
-122.45888053305384,37.765304319356304,7.0,Park,Inner Sunset
-122.45885866208032,37.78125705990525,2.0,Richmond,Lone Mountain/USF
-122.45884946563702,37.73915822015596,7.0,Ingleside,West of Twin Peaks
-122.45882473616426,37.70844468250019,11.0,Ingleside,Outer Mission
-122.4588150689296,37.76436585858536,7.0,Park,Inner Sunset
-122.45874821856356,37.74427408706699,7.0,Taraval,West of Twin Peaks
-122.45873162377274,37.77933315786935,2.0,Richmond,Lone Mountain/USF
-122.45869622472333,37.746642593579345,7.0,Park,West of Twin Peaks
-122.45865669731424,37.74571028957549,7.0,Taraval,West of Twin Peaks
-122.45863789638878,37.77800834868817,1.0,Richmond,Lone Mountain/USF
-122.45863716235992,37.767199999461965,7.0,Park,Golden Gate Park
-122.45861372634198,37.73254320255949,7.0,Ingleside,West of Twin Peaks
-122.45858063115872,37.77725391699938,1.0,Richmond,Lone Mountain/USF
-122.45850463913598,37.77619040484718,1.0,Richmond,Lone Mountain/USF
-122.45846290261068,37.77561842655076,1.0,Richmond,Lone Mountain/USF
-122.45843527358316,37.77523976274123,1.0,Richmond,Inner Richmond
-122.45837109983862,37.77430889454504,1.0,Ingleside,Golden Gate Park
-122.45828641945592,37.75461884708517,7.0,Park,Inner Sunset
-122.45827658371378,37.767279941449694,5.0,Park,Golden Gate Park
-122.45824119611856,37.708999300789834,11.0,Taraval,Outer Mission
-122.45822975818967,37.73388285161256,7.0,Ingleside,West of Twin Peaks
-122.4582183612218,37.73009510398366,7.0,Taraval,West of Twin Peaks
-122.45820513325104,37.72758526980229,7.0,Ingleside,West of Twin Peaks
-122.4581985435354,37.725725617676666,7.0,Ingleside,West of Twin Peaks
-122.4581972263262,37.771170140022704,1.0,Park,Golden Gate Park
-122.45819376201578,37.725072231420235,7.0,Ingleside,West of Twin Peaks
-122.45819139221014,37.724317534370066,11.0,Ingleside,Oceanview/Merced/Ingleside
-122.45818925771472,37.72365750967214,11.0,Ingleside,Oceanview/Merced/Ingleside
-122.45818500111716,37.74063539820595,7.0,Taraval,West of Twin Peaks
-122.45818338161288,37.72184028805251,11.0,Taraval,Oceanview/Merced/Ingleside
-122.45817752031674,37.72002719155625,11.0,Taraval,Oceanview/Merced/Ingleside
-122.45816261377148,37.71823153865495,11.0,Taraval,Oceanview/Merced/Ingleside
-122.45806191815734,37.78582427750702,2.0,Richmond,Presidio Heights
-122.4580315228035,37.754140016720456,7.0,Park,Inner Sunset
-122.45800894043488,37.73610223896972,7.0,Ingleside,West of Twin Peaks
-122.45792281953312,37.78387431054031,2.0,Richmond,Presidio Heights
-122.45782336361091,37.735515209306186,7.0,Ingleside,West of Twin Peaks
-122.45778962527774,37.76601476634893,8.0,Park,Inner Sunset
-122.45775934400746,37.75362843120178,7.0,Park,Inner Sunset
-122.45775613425648,37.76535415042305,7.0,Richmond,Inner Sunset
-122.45774582657752,37.77947876974374,1.0,Richmond,Lone Mountain/USF
-122.45773304499777,37.78131458534108,2.0,Richmond,Lone Mountain/USF
-122.45771818958592,37.76481006765861,7.0,Park,Inner Sunset
-122.45768848965874,37.732178803967294,7.0,Taraval,West of Twin Peaks
-122.45767030673144,37.709539891678034,11.0,Taraval,Outer Mission
-122.45758864079548,37.73556121223732,7.0,Ingleside,West of Twin Peaks
-122.45757162485374,37.79889001595794,2.0,Northern,Presidio
-122.45756293467838,37.73448632647418,7.0,Ingleside,West of Twin Peaks
-122.45749139372371,37.72918555106245,7.0,Ingleside,West of Twin Peaks
-122.45746755429742,37.74096880591954,7.0,Taraval,West of Twin Peaks
-122.45746154705282,37.75368956402452,7.0,Park,Inner Sunset
-122.45744575733735,37.73068763436866,7.0,Ingleside,West of Twin Peaks
-122.4574120469511,37.78956091463999,2.0,Richmond,Presidio Heights
-122.45739435771662,37.74549038702112,7.0,Park,West of Twin Peaks
-122.45738173961686,37.727587045334936,7.0,Ingleside,West of Twin Peaks
-122.45736078617324,37.72523881444872,7.0,Ingleside,West of Twin Peaks
-122.45735257948854,37.75568869982965,7.0,Park,Inner Sunset
-122.45734095392896,37.724137986529655,11.0,Taraval,Oceanview/Merced/Ingleside
-122.4573288837724,37.72618732202212,7.0,Ingleside,West of Twin Peaks
-122.45728991231591,37.7338064223996,7.0,Ingleside,West of Twin Peaks
-122.45723393259075,37.78867960449925,2.0,Richmond,Presidio Heights
-122.4571690022326,37.72410168300006,11.0,Taraval,Oceanview/Merced/Ingleside
-122.45716674182894,37.74669801995964,7.0,Park,West of Twin Peaks
-122.45716308864463,37.72184307479147,11.0,Ingleside,Oceanview/Merced/Ingleside
-122.4571583427735,37.72003024220664,11.0,Taraval,Oceanview/Merced/Ingleside
-122.45714526860372,37.71823335961878,11.0,Taraval,Oceanview/Merced/Ingleside
-122.45705805538128,37.78780934183433,2.0,Richmond,Presidio Heights
-122.45704680400274,37.778174290221465,1.0,Richmond,Lone Mountain/USF
-122.45699391268036,37.74042037105336,7.0,Taraval,West of Twin Peaks
-122.45696337322047,37.78596378592401,2.0,Richmond,Presidio Heights
-122.4569629063678,37.74337043047514,7.0,Taraval,West of Twin Peaks
-122.45688129270285,37.7324341062794,7.0,Ingleside,West of Twin Peaks
-122.45687452067516,37.7869282182879,2.0,Richmond,Presidio Heights
-122.45686336883584,37.77740192176723,1.0,Richmond,Lone Mountain/USF
-122.4568479527302,37.74480758367075,7.0,Park,West of Twin Peaks
-122.45683889241796,37.7709924047752,1.0,Park,Golden Gate Park
-122.4568132210342,37.78392891076606,2.0,Richmond,Presidio Heights
-122.45678007765792,37.74214894598186,7.0,Taraval,West of Twin Peaks
-122.4567590086166,37.764932460539306,8.0,Park,Inner Sunset
-122.4567459020762,37.77682502502754,1.0,Richmond,Lone Mountain/USF
-122.4566851737548,37.786000028861714,2.0,Richmond,Presidio Heights
-122.45666320337706,37.77641887569722,1.0,Richmond,Lone Mountain/USF
-122.45662921233644,37.78143914087181,2.0,Richmond,Presidio Heights
-122.45660798316943,37.80171452756283,2.0,Northern,Presidio
-122.4566074986917,37.73118773268335,7.0,Ingleside,West of Twin Peaks
-122.45658212570083,37.72580865070976,7.0,Taraval,West of Twin Peaks
-122.45654944865134,37.725419306766774,7.0,Ingleside,West of Twin Peaks
-122.45653704017847,37.72758998091267,7.0,Ingleside,West of Twin Peaks
-122.4565250562133,37.74405758802061,7.0,Park,West of Twin Peaks
-122.4565225126864,37.755462442715654,7.0,Park,Inner Sunset
-122.45651636164168,37.73426736269087,7.0,Ingleside,West of Twin Peaks
-122.45651601686288,37.72396381655725,11.0,Taraval,Oceanview/Merced/Ingleside
-122.45650411781384,37.7297176446775,7.0,Ingleside,West of Twin Peaks
-122.45649694410828,37.77969533742865,2.0,Richmond,Lone Mountain/USF
-122.4564727014912,37.775483264251925,1.0,Richmond,Lone Mountain/USF
-122.45644843450437,37.75148331217826,7.0,Bayview,Inner Sunset
-122.45642985316393,37.728706637969275,7.0,Ingleside,West of Twin Peaks
-122.45636428890568,37.80018557569467,2.0,Richmond,Presidio
-122.45636074282793,37.74166815158654,7.0,Ingleside,West of Twin Peaks
-122.45631470935422,37.74653044510098,7.0,Park,Twin Peaks
-122.45629867807988,37.77871789947525,1.0,Richmond,Lone Mountain/USF
-122.45629574095672,37.78138128185571,2.0,Richmond,Presidio Heights
-122.4562836414934,37.774554711289056,1.0,Richmond,Golden Gate Park
-122.4562763997229,37.75738289315494,7.0,Park,Inner Sunset
-122.45626629352545,37.796597883896226,2.0,Taraval,Presidio
-122.45624227571552,37.7554452534055,7.0,Park,Inner Sunset
-122.4561504666356,37.7238866348856,11.0,Taraval,Oceanview/Merced/Ingleside
-122.456141480795,37.721845856419876,11.0,Taraval,Oceanview/Merced/Ingleside
-122.4561334995309,37.72003330059336,11.0,Taraval,Oceanview/Merced/Ingleside
-122.45610752772224,37.71823520757972,11.0,Ingleside,Oceanview/Merced/Ingleside
-122.45609424236468,37.71747731167707,11.0,Ingleside,Oceanview/Merced/Ingleside
-122.45608692132264,37.71663047838206,11.0,Taraval,Oceanview/Merced/Ingleside
-122.45607963576028,37.71578782522324,11.0,Taraval,Oceanview/Merced/Ingleside
-122.45607682847152,37.73268906460921,7.0,Ingleside,West of Twin Peaks
-122.45607200031048,37.71490467184034,11.0,Taraval,Oceanview/Merced/Ingleside
-122.45606142614206,37.71407675962377,11.0,Taraval,Oceanview/Merced/Ingleside
-122.45605304687358,37.71319356069413,11.0,Taraval,Oceanview/Merced/Ingleside
-122.45605066362909,37.77749934382878,1.0,Richmond,Lone Mountain/USF
-122.45604543266028,37.712319639752,11.0,Taraval,Oceanview/Merced/Ingleside
-122.45603759881044,37.711407963272656,11.0,Taraval,Oceanview/Merced/Ingleside
-122.45603047688164,37.75285367145364,7.0,Park,Inner Sunset
-122.45601362960036,37.752359100254935,7.0,Park,Twin Peaks
-122.45592824529076,37.70835433601625,11.0,Ingleside,Outer Mission
-122.4559051535707,37.743482449554975,7.0,Taraval,West of Twin Peaks
-122.45586511593012,37.78610470678912,2.0,Richmond,Presidio Heights
-122.45584313129903,37.779941486490955,2.0,Park,Lone Mountain/USF
-122.45580719694898,37.70921368697432,11.0,Ingleside,Outer Mission
-122.45578106672758,37.76407006891491,8.0,Park,Inner Sunset
-122.45577323352867,37.78976967768062,2.0,Richmond,Presidio Heights
-122.45576580518848,37.72995204622936,7.0,Ingleside,West of Twin Peaks
-122.45576255585574,37.73134880147785,7.0,Ingleside,West of Twin Peaks
-122.45574766764489,37.74207462128994,7.0,Ingleside,West of Twin Peaks
-122.45571132805478,37.78397889006071,2.0,Richmond,Presidio Heights
-122.45564136127362,37.74107285371663,7.0,Ingleside,West of Twin Peaks
-122.45564119363816,37.73475450505726,7.0,Ingleside,West of Twin Peaks
-122.45560307310996,37.72884024681051,7.0,Ingleside,West of Twin Peaks
-122.45559513802696,37.7888883659786,2.0,Richmond,Presidio Heights
-122.4555585795524,37.75527898786491,7.0,Park,Inner Sunset
-122.45555138197582,37.73550216251176,7.0,Ingleside,West of Twin Peaks
-122.45553738426574,37.75377443439093,7.0,Park,Inner Sunset
-122.45552398646495,37.78143113923776,2.0,Richmond,Presidio Heights
-122.45548784983298,37.74492372074686,7.0,Park,West of Twin Peaks
-122.45546673383409,37.74632797962827,7.0,Taraval,West of Twin Peaks
-122.45544208070694,37.7788275414024,1.0,Park,Lone Mountain/USF
-122.45544067025236,37.77561129685002,1.0,Richmond,Lone Mountain/USF
